EZABPQM;Tranche_Debut;Tranche_Fin;Mnémo;Territoire;Date_Attribution
17458;174580000;174589999;SFR0;Métropole;08/12/2011
17459;174590000;174599999;SFR0;Métropole;08/12/2011
17460;174600000;174609999;SFR0;Métropole;08/12/2011
17461;174610000;174619999;UPCF;Métropole;01/05/2014
17462;174620000;174629999;UPCF;Métropole;01/05/2014
17463;174630000;174639999;UPCF;Métropole;01/05/2014
17464;174640000;174649999;SFR0;Métropole;08/12/2011
17465;174650000;174659999;UPCF;Métropole;01/05/2014
17466;174660000;174669999;UPCF;Métropole;01/05/2014
17467;174670000;174679999;UPCF;Métropole;01/05/2014
17468;174680000;174689999;FREE;Métropole;08/01/2009
17469;174690000;174699999;FREE;Métropole;08/01/2009
17470;174700000;174709999;COMP;Métropole;20/12/2011
17471;174710000;174719999;COMP;Métropole;20/12/2011
17472;174720000;174729999;COMP;Métropole;20/12/2011
17473;174730000;174739999;COMP;Métropole;20/12/2011
17474;174740000;174749999;BOUY;Métropole;20/09/2000
17475;174750000;174759999;BOUY;Métropole;20/09/2000
17476;174760000;174769999;FREE;Métropole;08/01/2009
17477;174770000;174779999;FREE;Métropole;08/01/2009
17478;174780000;174789999;FREE;Métropole;08/01/2009
17479;174790000;174799999;FREE;Métropole;08/01/2009
17480;174800000;174809999;SFR0;Métropole;08/12/2011
17481;174810000;174819999;SFR0;Métropole;08/12/2011
17482;174820000;174829999;SFR0;Métropole;08/12/2011
17483;174830000;174839999;FREE;Métropole;08/01/2009
17484;174840000;174849999;FREE;Métropole;08/01/2009
17485;174850000;174859999;COMP;Métropole;10/06/2003
17486;174860000;174869999;COMP;Métropole;10/06/2003
17487;174870000;174879999;COMP;Métropole;30/06/2023
17488;174880000;174889999;COMP;Métropole;10/06/2003
17489;174890000;174899999;FREE;Métropole;08/01/2009
17490;174900000;174909999;GRPH;Métropole;20/06/2019
17491;174910000;174919999;FREE;Métropole;08/01/2009
17492;174920000;174929999;SFR0;Métropole;08/12/2011
17493;174930000;174939999;SFR0;Métropole;08/12/2011
17494;174940000;174949999;FREE;Métropole;08/01/2009
17495;174950000;174959999;TRAT;Métropole;09/11/2006
17496;174960000;174969999;COMP;Métropole;21/11/2006
17497;174970000;174979999;FREE;Métropole;08/01/2009
17498;174980000;174989999;FREE;Métropole;08/01/2009
17499;174990000;174999999;FREE;Métropole;08/01/2009
1750;175000000;175099999;COMP;Métropole;20/12/2011
17510;175100000;175109999;COMP;Métropole;20/12/2011
17511;175110000;175119999;COMP;Métropole;20/12/2011
17512;175120000;175129999;COMP;Métropole;20/12/2011
17513;175130000;175139999;SFR0;Métropole;08/12/2011
17514;175140000;175149999;SFR0;Métropole;08/12/2011
17515;175150000;175159999;SFR0;Métropole;08/12/2011
17516;175160000;175169999;SFR0;Métropole;08/12/2011
17517;175170000;175179999;SFR0;Métropole;08/12/2011
17518;175180000;175189999;SFR0;Métropole;08/12/2011
17519;175190000;175199999;SFR0;Métropole;08/12/2011
1752;175200000;175299999;SFR0;Métropole;08/12/2011
1753;175300000;175399999;SFR0;Métropole;08/12/2011
17540;175400000;175409999;SFR0;Métropole;08/12/2011
17541;175410000;175419999;SFR0;Métropole;08/12/2011
17542;175420000;175429999;SFR0;Métropole;08/12/2011
17543;175430000;175439999;PHON;Métropole;15/03/2005
17544;175440000;175449999;COMP;Métropole;20/12/2011
17545;175450000;175459999;SFR0;Métropole;08/12/2011
17546;175460000;175469999;SFR0;Métropole;08/12/2011
17547;175470000;175479999;SFR0;Métropole;08/12/2011
17548;175480000;175489999;SFR0;Métropole;08/12/2011
17549;175490000;175499999;SFR0;Métropole;08/12/2011
17550;175500000;175509999;UPCF;Métropole;01/05/2014
17551;175510000;175519999;UPCF;Métropole;01/05/2014
17552;175520000;175529999;COMP;Métropole;11/01/2005
17553;175530000;175539999;UPCF;Métropole;01/05/2014
17554;175540000;175549999;UPCF;Métropole;01/05/2014
17555;175550000;175559999;SFR0;Métropole;08/12/2011
17556;175560000;175569999;UPCF;Métropole;01/05/2014
17557;175570000;175579999;SFR0;Métropole;08/12/2011
17558;175580000;175589999;UPCF;Métropole;01/05/2014
17559;175590000;175599999;SFR0;Métropole;08/12/2011
17560;175600000;175609999;COMP;Métropole;17/01/2012
17561;175610000;175619999;COMP;Métropole;17/01/2012
17562;175620000;175629999;COMP;Métropole;17/01/2012
17563;175630000;175639999;COMP;Métropole;17/01/2012
17564;175640000;175649999;COMP;Métropole;17/01/2012
17565;175650000;175659999;COMP;Métropole;17/01/2012
17566;175660000;175669999;SFR0;Métropole;08/12/2011
17567;175670000;175679999;COMP;Métropole;17/01/2012
17568;175680000;175689999;COMP;Métropole;17/01/2012
17569;175690000;175699999;COMP;Métropole;17/01/2012
17570;175700000;175709999;COMP;Métropole;17/01/2012
17571;175710000;175719999;COMP;Métropole;17/01/2012
17572;175720000;175729999;COMP;Métropole;17/01/2012
17573;175730000;175739999;SFR0;Métropole;08/12/2011
17574;175740000;175749999;SFR0;Métropole;08/12/2011
17575;175750000;175759999;WENG;Métropole;11/01/2005
17576;175760000;175769999;COMP;Métropole;16/11/2006
17577;175770000;175779999;COMP;Métropole;17/01/2012
17578;175780000;175789999;SFR0;Métropole;08/12/2011
17579;175790000;175799999;SFR0;Métropole;08/12/2011
17580;175800000;175809999;MCI;Métropole;01/01/2018
17581;175810000;175819999;SFR0;Métropole;08/12/2011
17582;175820000;175829999;COMP;Métropole;11/01/2005
17583;175830000;175839999;SFR0;Métropole;08/12/2011
17584;175840000;175849999;SFR0;Métropole;08/12/2011
17585;175850000;175859999;LEGO;Métropole;01/02/2005
17586;175860000;175869999;SFR0;Métropole;08/12/2011
17587;175870000;175879999;SFR0;Métropole;08/12/2011
17588;175880000;175889999;SFR0;Métropole;08/12/2011
17589;175890000;175899999;SFR0;Métropole;08/12/2011
17590;175900000;175909999;SFR0;Métropole;08/12/2011
17591;175910000;175919999;SFR0;Métropole;08/12/2011
17592;175920000;175929999;SFR0;Métropole;08/12/2011
17593;175930000;175939999;SFR0;Métropole;08/12/2011
17594;175940000;175949999;SFR0;Métropole;08/12/2011
175950;175950000;175950999;LEGO;Métropole;01/02/2005
175951;175951000;175951999;LEGO;Métropole;01/02/2005
175952;175952000;175952999;LEGO;Métropole;01/02/2005
175953;175953000;175953999;LEGO;Métropole;01/02/2005
175954;175954000;175954999;LEGO;Métropole;01/02/2005
175957;175957000;175957999;LEGO;Métropole;01/02/2005
17596;175960000;175969999;SFR0;Métropole;08/12/2011
17597;175970000;175979999;SFR0;Métropole;08/12/2011
17598;175980000;175989999;SFR0;Métropole;08/12/2011
17599;175990000;175999999;SFR0;Métropole;08/12/2011
17600;176000000;176009999;COMP;Métropole;20/12/2011
17601;176010000;176019999;FREE;Métropole;08/01/2009
17602;176020000;176029999;FREE;Métropole;08/01/2009
17603;176030000;176039999;FREE;Métropole;08/01/2009
17604;176040000;176049999;FREE;Métropole;08/01/2009
17605;176050000;176059999;FREE;Métropole;08/01/2009
17606;176060000;176069999;FREE;Métropole;08/01/2009
17607;176070000;176079999;FREE;Métropole;08/01/2009
17608;176080000;176089999;FREE;Métropole;08/01/2009
17609;176090000;176099999;FREE;Métropole;08/01/2009
1761;176100000;176199999;FREE;Métropole;08/01/2009
17620;176200000;176209999;JAG;Métropole;09/09/2014
17621;176210000;176219999;SEWA;Métropole;03/09/2009
17622;176220000;176229999;JAG;Métropole;09/09/2014
17623;176230000;176239999;DGLP;Métropole;01/10/2020
17624;176240000;176249999;AXLY;Métropole;08/04/2010
17625;176250000;176259999;AICT;Métropole;02/04/2013
17626;176260000;176269999;DGLP;Métropole;01/10/2020
17627;176270000;176279999;LEGO;Métropole;10/06/2010
176280;176280000;176280999;LEGO;Métropole;10/06/2010
176281;176281000;176281999;LEGO;Métropole;10/06/2010
176282;176282000;176282999;LEGO;Métropole;10/06/2010
176283;176283000;176283999;LEGO;Métropole;10/06/2010
176284;176284000;176284999;LEGO;Métropole;10/06/2010
176285;176285000;176285999;LEGO;Métropole;10/06/2010
17629;176290000;176299999;SFR0;Métropole;08/12/2011
17630;176300000;176309999;JAG;Métropole;09/09/2014
17631;176310000;176319999;VOXB;Métropole;01/07/2010
17632;176320000;176329999;COLT;Métropole;01/01/2018
17633;176330000;176339999;COLT;Métropole;01/01/2018
17634;176340000;176349999;VOXB;Métropole;01/07/2010
17635;176350000;176359999;VOXB;Métropole;01/07/2010
17636;176360000;176369999;VOXB;Métropole;01/07/2010
17637;176370000;176379999;COLT;Métropole;01/01/2018
17638;176380000;176389999;VOXB;Métropole;01/07/2010
17639;176390000;176399999;VOXB;Métropole;01/07/2010
17640;176400000;176409999;VOXB;Métropole;01/07/2010
17641;176410000;176419999;VOXB;Métropole;01/07/2010
17642;176420000;176429999;VOXB;Métropole;01/07/2010
17643;176430000;176439999;VOXB;Métropole;01/07/2010
17644;176440000;176449999;VOXB;Métropole;01/07/2010
17645;176450000;176459999;THEC;Métropole;23/04/2013
17646;176460000;176469999;VOXB;Métropole;01/07/2010
17647;176470000;176479999;AXLY;Métropole;03/07/2014
17648;176480000;176489999;MWSP;Métropole;22/07/2010
17649;176490000;176499999;DIAB;Métropole;02/09/2010
17650;176500000;176509999;BJTP;Métropole;05/11/2009
17651;176510000;176519999;CTCS;Métropole;15/05/2023
17652;176520000;176529999;BOUY;Métropole;01/04/2010
17653;176530000;176539999;SFR0;Métropole;08/12/2011
17654;176540000;176549999;ALNI;Métropole;01/07/2010
17655;176550000;176559999;FREE;Métropole;08/01/2009
17656;176560000;176569999;FREE;Métropole;08/01/2009
17657;176570000;176579999;FREE;Métropole;08/01/2009
17658;176580000;176589999;SFR0;Métropole;08/12/2011
17659;176590000;176599999;FREE;Métropole;08/01/2009
176602;176602000;176602999;COMP;Métropole;15/01/2004
176604;176604000;176604999;COMP;Métropole;15/01/2004
176608;176608000;176608999;COMP;Métropole;15/01/2004
176609;176609000;176609999;COMP;Métropole;15/01/2004
176613;176613000;176613999;COMP;Métropole;15/01/2004
176614;176614000;176614999;COMP;Métropole;12/06/2024
176615;176615000;176615999;COMP;Métropole;15/01/2004
176617;176617000;176617999;COMP;Métropole;15/01/2004
176618;176618000;176618999;COMP;Métropole;15/01/2004
176619;176619000;176619999;COMP;Métropole;15/01/2004
176620;176620000;176620999;COMP;Métropole;15/01/2004
176622;176622000;176622999;COMP;Métropole;15/01/2004
176623;176623000;176623999;COMP;Métropole;15/01/2004
176624;176624000;176624999;COMP;Métropole;15/01/2004
176625;176625000;176625999;COMP;Métropole;15/01/2004
176626;176626000;176626999;COMP;Métropole;15/01/2004
176627;176627000;176627999;COMP;Métropole;15/01/2004
176628;176628000;176628999;COMP;Métropole;15/01/2004
176629;176629000;176629999;COMP;Métropole;15/01/2004
176630;176630000;176630999;COMP;Métropole;15/01/2004
176631;176631000;176631999;COMP;Métropole;15/01/2004
176632;176632000;176632999;COMP;Métropole;15/01/2004
176633;176633000;176633999;COMP;Métropole;15/01/2004
176636;176636000;176636999;COMP;Métropole;15/01/2004
176637;176637000;176637999;COMP;Métropole;15/01/2004
176638;176638000;176638999;COMP;Métropole;15/01/2004
176641;176641000;176641999;COMP;Métropole;15/01/2004
176645;176645000;176645999;COMP;Métropole;15/01/2004
176647;176647000;176647999;COMP;Métropole;15/01/2004
176648;176648000;176648999;COMP;Métropole;15/01/2004
176649;176649000;176649999;COMP;Métropole;15/01/2004
17667;176670000;176679999;COMP;Métropole;15/01/2004
176686;176686000;176686999;COMP;Métropole;15/01/2004
176687;176687000;176687999;COMP;Métropole;15/01/2004
176688;176688000;176688999;SFR0;Métropole;23/04/2024
176690;176690000;176690999;COMP;Métropole;15/01/2004
176691;176691000;176691999;COMP;Métropole;15/01/2004
176692;176692000;176692999;COMP;Métropole;15/01/2004
176693;176693000;176693999;COMP;Métropole;15/01/2004
176694;176694000;176694999;COMP;Métropole;15/01/2004
176695;176695000;176695999;COMP;Métropole;15/01/2004
176696;176696000;176696999;COMP;Métropole;15/01/2004
176697;176697000;176697999;COMP;Métropole;15/01/2004
176698;176698000;176698999;COMP;Métropole;15/01/2004
176699;176699000;176699999;COMP;Métropole;15/01/2004
17670;176700000;176709999;MCI;Métropole;01/01/2018
17671;176710000;176719999;MCI;Métropole;01/01/2018
17672;176720000;176729999;MCI;Métropole;01/01/2018
17673;176730000;176739999;MCI;Métropole;01/01/2018
17674;176740000;176749999;MCI;Métropole;01/01/2018
17675;176750000;176759999;MCI;Métropole;01/01/2018
17676;176760000;176769999;MCI;Métropole;01/01/2018
17677;176770000;176779999;MCI;Métropole;01/01/2018
17678;176780000;176789999;COMP;Métropole;20/12/2011
17679;176790000;176799999;FREE;Métropole;08/01/2009
1768;176800000;176899999;SFR0;Métropole;08/12/2011
17690;176900000;176909999;FREE;Métropole;08/01/2009
17691;176910000;176919999;COMP;Métropole;20/12/2011
17692;176920000;176929999;FREE;Métropole;08/01/2009
17693;176930000;176939999;FREE;Métropole;08/01/2009
17694;176940000;176949999;FREE;Métropole;08/01/2009
17695;176950000;176959999;COMP;Métropole;20/12/2011
17696;176960000;176969999;FREE;Métropole;08/01/2009
17697;176970000;176979999;FREE;Métropole;08/01/2009
17698;176980000;176989999;FREE;Métropole;08/01/2009
17699;176990000;176999999;FREE;Métropole;08/01/2009
17700;177000000;177009999;SFR0;Métropole;08/12/2011
17701;177010000;177019999;SFR0;Métropole;08/12/2011
17702;177020000;177029999;SFR0;Métropole;08/12/2011
17703;177030000;177039999;SFR0;Métropole;08/12/2011
17704;177040000;177049999;SFR0;Métropole;08/12/2011
17705;177050000;177059999;SFR0;Métropole;08/12/2011
17706;177060000;177069999;SFR0;Métropole;08/12/2011
17707;177070000;177079999;PAOP;Métropole;14/04/2011
17708;177080000;177089999;PAOP;Métropole;14/04/2011
17709;177090000;177099999;PAOP;Métropole;14/04/2011
1771;177100000;177199999;UPCF;Métropole;01/05/2014
1772;177200000;177299999;UPCF;Métropole;01/05/2014
17730;177300000;177309999;UPCF;Métropole;01/05/2014
17731;177310000;177319999;MCI;Métropole;01/01/2018
17732;177320000;177329999;SFR0;Métropole;08/12/2011
17733;177330000;177339999;PAOP;Métropole;14/04/2011
17734;177340000;177349999;SFR0;Métropole;08/12/2011
17735;177350000;177359999;INCL;Métropole;05/11/2015
17736;177360000;177369999;INCL;Métropole;05/11/2015
17737;177370000;177379999;INCL;Métropole;05/11/2015
17738;177380000;177389999;INCL;Métropole;05/11/2015
17739;177390000;177399999;INCL;Métropole;05/11/2015
17740;177400000;177409999;CLOM;Métropole;04/03/2019
17741;177410000;177419999;MCI;Métropole;01/01/2018
17742;177420000;177429999;INCL;Métropole;05/11/2015
17743;177430000;177439999;INCL;Métropole;05/11/2015
17744;177440000;177449999;INCL;Métropole;05/11/2015
17745;177450000;177459999;COMP;Métropole;07/06/2005
17746;177460000;177469999;UPCF;Métropole;01/05/2014
17747;177470000;177479999;INCL;Métropole;05/11/2015
17748;177480000;177489999;COMP;Métropole;07/06/2005
17749;177490000;177499999;COMP;Métropole;07/06/2005
17750;177500000;177509999;INCL;Métropole;05/11/2015
17751;177510000;177519999;COMP;Métropole;07/06/2005
17752;177520000;177529999;COMP;Métropole;07/06/2005
17753;177530000;177539999;COMP;Métropole;07/06/2005
17754;177540000;177549999;COMP;Métropole;07/06/2005
17755;177550000;177559999;COMP;Métropole;07/06/2005
17756;177560000;177569999;COMP;Métropole;07/06/2005
17757;177570000;177579999;COMP;Métropole;07/06/2005
17758;177580000;177589999;COMP;Métropole;07/06/2005
17759;177590000;177599999;SFR0;Métropole;08/12/2011
17760;177600000;177609999;SFR0;Métropole;08/12/2011
17761;177610000;177619999;COMP;Métropole;07/06/2005
17762;177620000;177629999;COMP;Métropole;07/06/2005
17763;177630000;177639999;COMP;Métropole;07/06/2005
17764;177640000;177649999;FREE;Métropole;08/01/2009
17765;177650000;177659999;COMP;Métropole;07/06/2005
17766;177660000;177669999;COMP;Métropole;07/06/2005
17767;177670000;177679999;PAOP;Métropole;14/04/2011
17768;177680000;177689999;COMP;Métropole;06/09/2005
17769;177690000;177699999;COMP;Métropole;06/09/2005
17770;177700000;177709999;COMP;Métropole;06/09/2005
17771;177710000;177719999;COMP;Métropole;06/09/2005
17772;177720000;177729999;COMP;Métropole;06/09/2005
17773;177730000;177739999;FREE;Métropole;08/01/2009
17774;177740000;177749999;COMP;Métropole;06/09/2005
17775;177750000;177759999;COMP;Métropole;07/06/2005
17776;177760000;177769999;SFR0;Métropole;08/12/2011
17777;177770000;177779999;COMP;Métropole;07/06/2005
17778;177780000;177789999;COMP;Métropole;07/06/2005
17779;177790000;177799999;SFR0;Métropole;08/12/2011
17780;177800000;177809999;SFR0;Métropole;08/12/2011
17781;177810000;177819999;SFR0;Métropole;08/12/2011
17782;177820000;177829999;SFR0;Métropole;08/12/2011
17783;177830000;177839999;SFR0;Métropole;08/12/2011
17784;177840000;177849999;COMP;Métropole;06/09/2005
17785;177850000;177859999;SFR0;Métropole;08/12/2011
17786;177860000;177869999;ODIG;Métropole;01/02/2019
17787;177870000;177879999;PAOP;Métropole;14/04/2011
17788;177880000;177889999;PAOP;Métropole;14/04/2011
17789;177890000;177899999;SFR0;Métropole;08/12/2011
17790;177900000;177909999;PAOP;Métropole;14/04/2011
17791;177910000;177919999;COMP;Métropole;07/06/2005
17792;177920000;177929999;COMP;Métropole;07/06/2005
17793;177930000;177939999;COMP;Métropole;07/06/2005
17794;177940000;177949999;COMP;Métropole;07/06/2005
17795;177950000;177959999;COMP;Métropole;07/06/2005
17796;177960000;177969999;SFR0;Métropole;08/12/2011
17797;177970000;177979999;SFR0;Métropole;08/12/2011
17798;177980000;177989999;PAOP;Métropole;14/04/2011
17799;177990000;177999999;SFR0;Métropole;08/12/2011
17800;178000000;178009999;SFR0;Métropole;08/12/2011
17801;178010000;178019999;SFR0;Métropole;08/12/2011
17802;178020000;178029999;SFR0;Métropole;08/12/2011
17803;178030000;178039999;SFR0;Métropole;08/12/2011
17804;178040000;178049999;SFR0;Métropole;08/12/2011
17805;178050000;178059999;SFR0;Métropole;08/12/2011
17806;178060000;178069999;FREE;Métropole;08/01/2009
17807;178070000;178079999;FREE;Métropole;08/01/2009
17808;178080000;178089999;FREE;Métropole;08/01/2009
17809;178090000;178099999;COMP;Métropole;20/12/2011
1781;178100000;178199999;COMP;Métropole;20/12/2011
1782;178200000;178299999;SFR0;Métropole;08/12/2011
17830;178300000;178309999;SFR0;Métropole;08/12/2011
17831;178310000;178319999;SFR0;Métropole;08/12/2011
17832;178320000;178329999;SFR0;Métropole;08/12/2011
17833;178330000;178339999;SFR0;Métropole;08/12/2011
17834;178340000;178349999;SFR0;Métropole;08/12/2011
17835;178350000;178359999;COMP;Métropole;20/12/2011
17836;178360000;178369999;COMP;Métropole;20/12/2011
